641516,678339,678680
350800,821005,823223
636102,681035,682253
467198,765874,766038
627374,683947,686210
363102,816116,820728
542238,727585,727922
481758,758148,758773
468493,764933,765863
433954,781641,782460
444978,770966,777801
185195,904665,909760
484947,757154,757188
631259,682584,683639
664181,664978,665293
462461,767956,768498
577774,709571,711138
344477,826453,826672
534557,731059,733356
443218,777929,778706
623623,686965,688141
417436,790015,791342
557291,718764,722328
86532,948545,955496
487180,755292,756841
584742,707399,707701
173425,910162,915155
618100,690276,690805
127729,934359,936809
474963,760303,763316
257895,867944,870214
587697,704947,707169
600311,697590,700013
280688,793428,923242
531312,733754,734776
593862,701342,704049
506171,745122,746659
426483,785736,787104
538591,730024,730788
494129,751106,752812
610386,693822,695355
548642,723212,727155
75688,957797,963304
613553,691864,692097
516835,739607,741720
622015,688330,689026
405241,796689,797661
607706,695775,696014
477719,759324,760142
328768,833006,836792
371417,810637,810812
398184,798846,801566
512514,742950,744404
222296,886358,887985
291227,852786,853787
388375,805182,805461
158589,919432,919939
245516,876686,877345
267892,862037,863917
29098,982708,986293
427177,785454,785647
258631,870282,870432
254515,871273,873412
343000,824552,825086
413075,787764,793106
164736,915712,917118
408303,795572,796050
346928,825439,825471
297551,849064,852746
383834,808016,808017
208242,894048,897369
211154,891143,893210
111523,943225,944914
228250,884200,886147
321637,838420,839854
302469,847215,847948
4313,989141,997153
287027,854092,858650
195057,900088,902815
130455,930474,932851
38708,968669,978239
236494,879973,882363
200501,898513,899330
431901,783329,784409
459257,770086,770268
526426,735934,737174
458544,769654,769804
585660,704429,704713
372148,811929,812866
645637,676755,676876
203691,591368,591382,597663
456116,511845,512077,515743
493140,497687,500080,502563
413623,523668,526209,527068
474289,481493,484521,488489
322753,554971,555070,562484
123873,619921,620446,620933
363903,541547,545940,548405
295986,563766,565611,566755
379342,537734,540030,541330
410098,527994,528921,530345
390597,535816,535849,537610
474349,504592,505644,508768
340555,550375,552120,552785
250838,576942,580771,581209
204827,598099,598172,598217
225684,491194,569992,711446
399762,531610,531634,535770
332189,334852,660342,668835
140785,619040,619201,619507
189260,598501,599518,608880
20491,657205,657321,664105
5460,238217,768129,988194
82762,637566,637966,638083
430389,520034,520126,522167
26297,61556,938059,974088
36941,435343,569693,958023
39020,360061,637434,963485
46068,378619,636368,938945
74003,172039,799965,953993
86604,591336,618383,703677
144600,151101,740357,963942
171986,258688,645382,923944
279332,568375,575293,576798
58333,634802,635061,635156
64589,635846,637171,637426
18900,646997,647181,647757
101925,316562,637441,944072
190480,475343,594375,739802
193535,547452,559870,699143
204328,322722,709706,763244
207880,328675,729831,733614
209993,238308,609485,942214
214133,408127,527408,850332
306688,401440,643023,648849
363296,395294,590252,651158
418219,466139,486995,628647
150244,612577,616372,616607
71123,638402,644438,645219
25605,649397,654792,655280
1695,69741,102343,829775,996446
4357,82837,226459,703446,982901
366777,401284,401681,403101,403687
4954,181958,269349,596466,947273
117087,466058,468437,470878,472515
5892,63868,123700,843417,963123
6932,36360,171448,876995,908265
9854,128989,158896,752486,949775
10114,52432,157451,819869,960134
10116,99959,188047,720980,980898
11293,66256,391339,715071,816041
11971,147315,215165,752956,872592
13768,367770,379532,449643,789287
13897,129802,149083,719261,987957
14304,112691,384630,533524,954851
14505,54523,140292,801808,988872
14580,92644,212421,784060,896294
15236,51209,101539,833602,998414
17090,46056,227873,709538,999443
17199,66157,343329,658616,914699
17481,283319,399617,414451,885132
19223,86576,206467,707714,980020
392164,392908,393123,393475,394262
19376,90244,295970,613523,980887
19459,28712,33545,918441,999843
20053,333811,350250,422986,872900
21848,71686,208856,763867,933743
22630,117391,403771,579473,876735
22743,41224,79735,861700,994598
25086,41420,167340,780656,985498
28133,106424,138822,735568,991053
28981,35223,198858,770644,966294
29255,156734,216013,607676,990322
194198,442995,451931,455066,455589
29533,115533,191476,706702,956756
37345,159241,237703,712367,853344
37433,146026,209178,623838,983525
38591,74579,305749,632867,948214
39088,68888,264585,651173,976266
44939,88944,283926,712424,869766
45736,64832,254657,648052,986723
46227,149787,172831,648899,982256
47596,100965,118591,841825,891022
52703,172624,217812,620716,936145
62812,77693,111664,764664,983167
63769,91531,138854,745516,960330
229727,441095,441921,442727,442770
68013,81832,103917,824555,921683
65394,281196,368235,449869,835306
68627,106158,123939,744932,956344
69638,159647,290131,516345,964239
74516,206660,257859,483823,977142
76142,211181,231052,565183,916442
83714,96797,347400,533462,938627
84459,129969,337027,491320,957225
85444,158259,163560,635151,957586
86921,198037,331874,498164,885004
87741,154771,182354,597783,977351
89008,93407,340580,556975,920030
91799,117047,369815,498692,922647
100929,118402,253634,624598,902437
102178,122441,152203,675727,947451
107939,166948,348879,522646,853588
111238,224327,228470,481050,954915
111585,174644,241502,526279,945990
114214,297259,343556,453587,791384
114993,306437,336583,545546,696441
116706,117795,413952,536228,815319
117169,311760,327254,332231,911586
121661,284706,299906,390325,903402
121937,206548,331741,413886,925888
124423,203371,321238,436920,914048
124640,149394,213039,584806,928121
127389,235306,250235,442313,944757
130452,363036,433756,491720,581036
340051,408146,408855,409070,423712
130554,194712,330763,400507,943464
141901,249060,268297,500656,840086
146617,286388,364743,443790,758462
148893,237663,353541,440885,819018
150461,180954,221557,582569,864459
155671,183109,221380,634476,716796
266765,423767,424933,440488,440676
217757,289099,306445,327579,859120
222737,361914,369480,480121,565748
233009,314073,360159,418790,673969
244644,266351,333308,502804,652893
251242,287846,293991,532317,634604
272492,286179,304201,316691,820437
275524,290991,379007,387288,667190
285231,308149,314348,314534,631111
336660,358278,359299,391738,422227
370187,404419,404773,405952,407285
164225,248674,306411,359902,920788
157813,178820,328031,390893,944443
