1112,7901,9987
1163,7990,9847
1174,7940,9886
1194,7897,9909
1219,7827,9954
1246,7806,9948
1328,7719,9953
1534,7670,9796
1567,7762,9671
1573,7652,9775
1574,8486,8940
1633,7542,9825
1651,7923,9426
1738,7502,9760
1745,8272,8983
1763,8008,9229
1790,7592,9618
1853,7317,9830
1854,7580,9566
1872,7233,9895
1889,8237,8874
1923,7172,9905
1924,7193,9883
1926,7135,9939
1935,7692,9373
2022,7761,9217
2031,8410,8559
2078,7946,8976
2120,7141,9739
2141,7390,9469
2160,6923,9917
2271,8027,8702
2280,8122,8598
2314,6903,9783
2320,7870,8810
2331,7384,9285
2342,6988,9670
2360,7479,9161
2364,7043,9593
2375,7868,8757
2390,7368,9242
2403,7548,9049
2411,6651,9938
2419,7069,9512
2489,7454,9057
2490,6956,9554
2497,7577,8926
2509,7538,8953
2520,7575,8905
2535,8072,8393
2538,7375,9087
2544,7758,8698
2633,7354,9013
2643,7815,8542
2703,7096,9201
2711,7999,8290
2713,6650,9637
2744,7418,8838
2766,7525,8709
2788,6826,9386
2805,6876,9319
2813,7966,8221
2847,6596,9557
2914,6620,9466
2924,7905,8171
2947,6919,9134
2970,6907,9123
2996,6159,9845
3042,6450,9508
3053,6441,9506
3097,7483,8420
3113,6600,9287
3133,7355,8512
3162,6687,9151
3182,6284,9534
3212,6295,9493
3227,7685,8088
3231,7078,8691
3252,7154,8594
3277,7039,8684
3297,7332,8371
3341,6609,9050
3352,6387,9261
3394,7287,8319
3453,7347,8200
3540,6330,9130
3541,6111,9348
3591,7289,8120
3616,6069,9315
3628,6752,8620
3644,7616,7740
3696,7010,8294
3844,6641,8515
3861,7126,8013
3893,5944,9163
3948,7374,7678
3950,6532,8518
3953,6739,8308
3958,6845,8197
3972,6706,8322
3999,6776,8225
4037,6901,8062
4038,6224,8738
4124,5895,8981
4205,7386,7409
4402,5723,8875
4466,5687,8847
4565,7042,7393
4622,6421,7957
4654,6795,7551
4681,6278,8041
4708,6153,8139
4711,6786,7503
4721,6891,7388
4756,4994,5134
4807,5818,8375
4812,5727,8461
4892,6040,8068
4977,6306,7717
5016,6486,7498
5108,5923,7969
5144,5173,5240
5169,5998,7833
5199,5626,8175
5259,6842,6899
5335,6646,7019
5369,5379,5389
5413,5480,5771
5499,6583,6918
5809,6553,6582
5877,6133,6190
6014,6289,6679
1002,1136,6885,9977
1039,1968,6241,9752
1040,1162,6858,9940
1072,1207,6721,10000
1079,1164,6808,9949
1081,1279,6797,9843
1085,2358,5979,9578
1100,1333,6631,9936
1109,1960,6551,9380
1121,1177,6708,9994
1134,1190,6700,9976
1151,1217,6905,9727
1199,1862,6362,9577
1205,3560,5519,8716
1215,1439,6597,9749
1248,2175,6481,9096
1249,1628,6319,9804
1264,1403,6412,9921
1272,1482,6563,9683
1278,3219,6566,7937
1286,1933,6148,9633
1290,2422,5759,9529
1292,2498,6383,8827
1295,2292,6062,9351
1313,1615,6803,9269
1315,1410,6480,9795
1327,1492,6341,9840
1330,1839,6475,9356
1339,1715,6257,9689
1378,1564,6270,9788
1450,2820,6019,8711
1458,1509,6242,9791
1502,2396,5954,9148
1529,1754,6136,9581
1538,1760,6158,9544
1550,2447,6625,8378
1552,1620,6084,9744
1554,2289,5871,9286
1580,2192,6115,9113
1621,1787,6155,9437
1686,1756,5916,9642
1689,2652,6142,8517
1702,2255,5864,9179
1710,2257,5943,9090
1718,1831,6286,9165
1741,2694,6037,8528
1749,2591,5673,8987
1752,1793,6030,9425
1764,2282,6247,8707
1806,1881,6495,8818
1820,3201,5817,8162
1895,3204,5457,8444
1917,2825,5924,8334
1989,3127,5623,8261
2002,2171,5596,9231
2010,3139,5833,8018
2037,2122,5651,9190
2043,2338,6520,8099
2072,3054,5380,8494
2093,2461,5720,8726
2099,2128,6182,8591
2100,2438,5840,8622
2137,2415,5618,8830
2143,3721,4754,8382
2158,2260,6732,7850
2168,2555,5781,8496
2208,2402,5684,8706
2211,3374,4836,8579
2227,4282,5475,7016
2231,4188,5515,7066
2293,4224,5367,7116
2294,3173,5120,8413
2319,2545,5584,8552
2387,2691,5696,8226
2389,2601,5392,8618
2437,2676,5503,8384
2462,2852,5689,7997
2526,2565,5439,8470
2529,3273,5765,7433
2540,3046,5320,8094
2573,4442,5284,6701
2597,2880,5316,8207
2602,3589,5450,7359
2609,3872,5159,7360
2636,3580,5361,7423
2654,3205,5161,7980
2659,3468,4644,8229
2682,3851,5257,7210
2712,3373,5552,7363
2724,4321,4806,7149
2730,3275,4757,8238
2755,3087,4802,8356
2804,3399,5637,7160
2866,3739,5547,6848
2885,4427,4675,7013
2913,3235,5722,7130
2933,3667,5138,7262
2966,3613,4599,7822
2971,2997,4766,8266
2986,5171,5226,5617
2995,3226,5366,7413
3009,3994,5032,6965
3010,3183,4640,8167
3020,3978,4539,7463
3022,3200,4887,7891
3035,4347,5236,6382
3045,4171,4940,6844
3077,3593,5592,6738
3147,3634,4659,7560
3186,3312,5193,7309
3253,4423,4762,6562
3263,3705,5865,6167
3290,3619,4349,7742
3306,4366,5635,5693
3329,3406,4047,8218
3362,4196,5071,6371
3366,3887,4380,7367
3368,4163,5331,6138
3370,3528,4993,7109
3395,4167,4916,6522
3412,4215,5092,6281
3455,3882,4878,6785
3524,4444,5464,5568
3535,4032,4784,6649
3548,4357,5266,5829
3600,3750,4505,7145
3612,4246,4537,6605
3682,3868,4469,6981
3685,3798,4782,6735
3706,4295,5472,5527
3712,4860,4997,5431
3715,4045,5048,6192
3737,4229,5362,5672
3743,3911,4743,6603
3759,4128,5530,5583
3818,4237,4455,6490
3831,4161,4204,6804
3856,4115,4704,6325
3904,4232,4680,6184
3931,4225,4302,6542
3944,4678,5123,5255
3996,4596,5007,5401
4039,4478,5132,5351
4048,4628,4691,5633
4062,4671,4777,5490
4134,4332,5228,5306
4145,4870,4923,5060
4169,4296,4643,5892
4178,4384,4613,5825
4372,4473,5056,5097
4507,4682,4700,5111
